name,price,description,prices,dimensions,mechanicalProperties,chemistryInformation,weight_lineal_foot,detail_url
"1.25"" Carbon Steel 45° Elbow Schedule XH - ","
                        $6.20
                        ea.
                      "," Seamless Butt Weld Fittings conform to ASTM A/SA234 WPB through 24” Weld Fitting Dimensions conform to ANSI B16.9, B16.11, B16.28 through 24” Weld Fitting Dimensions larger than 24” conform to MSS-SP-48 Carbon content not to exceed .25% maximum Manufacturing Facilities are ISO Certified Mill Test Reports available with every order.   ",[],"[{'name': 'Radius', 'specification': 'Short Radius 45'}, {'name': 'Nominal Pipe Size', 'specification': '1.25'}, {'name': 'Schedule', 'specification': 'XH/80'}, {'name': 'Thickness', 'specification': '0.191'}, {'name': 'Outer Diameter', 'specification': '1.66'}, {'name': 'Inner Diameter', 'specification': '1.28'}, {'name': 'Center to End', 'specification': '1'}, {'name': 'Alloy', 'specification': 'SA-234 Grade B'}, {'name': 'Shape Type', 'specification': 'Elbow'}, {'name': 'Brand', 'specification': 'GetPipe.com'}, {'name': 'MTR Availability', 'specification': 'Yes'}, {'name': 'Material', 'specification': 'Carbon Steel'}, {'name': 'Shape', 'specification': 'Fittings'}, {'name': 'Custom Cut Warehouse', 'specification': '0'}, {'name': 'Specs: ASTM', 'specification': 'SA-234 Grade B'}]",[],[],0.59 pounds,https://www.onlinemetals.com/en/buy/carbon-steel/1-25-carbon-steel-45%c2%b0-elbow-schedule-xh/pid/mp-00028816
,,,[],[],[],[],,https://www.onlinemetals.com/en/buy/carbon-steel/1-25-carbon-steel-45%c2%b0-elbow-schedule-xxh/pid/mp-00029477
"0.03125""  Carbon Fiber Sheet - 0/90 Layup - ","
                        $32.41
                        ea.
                      ","Elevated Materials standard matte finish plain weave carbon sheets are manufactured using a 0/90 layup schedule, where fibers alternate in the 0 and 90 deg directions. This balance of fiber directions provides a good balance of cost and mechanical properties and is suited for most applications.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Automotive and Marine Dash Panels, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '12""', 'price': '$32.41', 'weight': 'wt.\xa00.28\xa0\n                                        lb.'}, {'size': '12""', 'price': '$64.72', 'weight': 'wt.\xa00.57\xa0\n                                        lb.'}, {'size': '24""', 'price': '$134.23', 'weight': 'wt.\xa01.13\xa0\n                                        lb.'}, {'size': '24""', 'price': '$267.45', 'weight': 'wt.\xa02.26\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.03125'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.002 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-03125-carbon-fiber-sheet-0-90-layup/pid/mp-00028469
"0.03125""  Carbon Fiber Sheet - Quasi-Isotropic Layup - ","
                        $39.76
                        ea.
                      ","Elevated Materials matte finish plain weave quasi-isotropic carbon fiber sheets  are manufactured using a using fibers alternate between the 0, 90, +45, and -45 deg directions. This balance of fiber directions provides a superior balance mechanical properties and is suited for more applications where thermal expansion characteristics must be considered.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Optical Benches, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '12""', 'price': '$39.76', 'weight': 'wt.\xa00.28\xa0\n                                        lb.'}, {'size': '12""', 'price': '$79.39', 'weight': 'wt.\xa00.57\xa0\n                                        lb.'}, {'size': '24""', 'price': '$164.12', 'weight': 'wt.\xa01.13\xa0\n                                        lb.'}, {'size': '24""', 'price': '$326.99', 'weight': 'wt.\xa02.26\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.03125'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.002 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-03125-carbon-fiber-sheet-quasi-isotropic-layup/pid/mp-00028467
"0.03937""  Carbon Fiber Sheet - 0/90 Layup - ","
                        $38.07
                        ea.
                      ","Elevated Materials standard matte finish plain weave carbon sheets are manufactured using a 0/90 layup schedule, where fibers alternate in the 0 and 90 deg directions. This balance of fiber directions provides a good balance of cost and mechanical properties and is suited for most applications.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Automotive and Marine Dash Panels, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '11.81""', 'price': '$38.07', 'weight': 'wt.\xa00.35\xa0\n                                        lb.'}, {'size': '11.81""', 'price': '$76.00', 'weight': 'wt.\xa00.69\xa0\n                                        lb.'}, {'size': '23.62""', 'price': '$155.04', 'weight': 'wt.\xa01.39\xa0\n                                        lb.'}, {'size': '23.62""', 'price': '$308.81', 'weight': 'wt.\xa02.77\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.03937'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.002 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-03937-carbon-fiber-sheet-0-90-layup/pid/mp-00028475
"0.03937""  Carbon Fiber Sheet - Quasi-Isotropic Layup - ","
                        $48.89
                        ea.
                      ","Elevated Materials matte finish plain weave quasi-isotropic carbon fiber sheets  are manufactured using a using fibers alternate between the 0, 90, +45, and -45 deg directions. This balance of fiber directions provides a superior balance mechanical properties and is suited for more applications where thermal expansion characteristics must be considered.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Optical Benches, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '11.81""', 'price': '$48.89', 'weight': 'wt.\xa00.35\xa0\n                                        lb.'}, {'size': '11.81""', 'price': '$97.61', 'weight': 'wt.\xa00.69\xa0\n                                        lb.'}, {'size': '23.62""', 'price': '$195.78', 'weight': 'wt.\xa01.39\xa0\n                                        lb.'}, {'size': '23.62""', 'price': '$389.99', 'weight': 'wt.\xa02.77\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.03937'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.002 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-03937-carbon-fiber-sheet-quasi-isotropic-layup/pid/mp-00028461
"0.04""  Carbon Fiber Sheet - 0/90 Layup - ","
                        $38.10
                        ea.
                      ","Elevated Materials standard matte finish plain weave carbon sheets are manufactured using a 0/90 layup schedule, where fibers alternate in the 0 and 90 deg directions. This balance of fiber directions provides a good balance of cost and mechanical properties and is suited for most applications.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Automotive and Marine Dash Panels, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '12""', 'price': '$38.10', 'weight': 'wt.\xa00.36\xa0\n                                        lb.'}, {'size': '12""', 'price': '$76.07', 'weight': 'wt.\xa00.73\xa0\n                                        lb.'}, {'size': '24""', 'price': '$155.15', 'weight': 'wt.\xa01.45\xa0\n                                        lb.'}, {'size': '24""', 'price': '$309.01', 'weight': 'wt.\xa02.9\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.04'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.003 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-04-carbon-fiber-sheet-0-90-layup/pid/mp-00028466
"0.04""  Carbon Fiber Sheet - Quasi-Isotropic Layup - ","
                        $48.93
                        ea.
                      ","Elevated Materials matte finish plain weave quasi-isotropic carbon fiber sheets  are manufactured using a using fibers alternate between the 0, 90, +45, and -45 deg directions. This balance of fiber directions provides a superior balance mechanical properties and is suited for more applications where thermal expansion characteristics must be considered.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Optical Benches, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '12""', 'price': '$48.93', 'weight': 'wt.\xa00.36\xa0\n                                        lb.'}, {'size': '12""', 'price': '$97.69', 'weight': 'wt.\xa00.73\xa0\n                                        lb.'}, {'size': '24""', 'price': '$195.92', 'weight': 'wt.\xa01.45\xa0\n                                        lb.'}, {'size': '24""', 'price': '$390.24', 'weight': 'wt.\xa02.9\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.04'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.003 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-04-carbon-fiber-sheet-quasi-isotropic-layup/pid/mp-00028480
"0.05906""  Carbon Fiber Sheet - 0/90 Layup - ","
                        $50.88
                        ea.
                      ","Elevated Materials standard matte finish plain weave carbon sheets are manufactured using a 0/90 layup schedule, where fibers alternate in the 0 and 90 deg directions. This balance of fiber directions provides a good balance of cost and mechanical properties and is suited for most applications.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Automotive and Marine Dash Panels, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '11.81""', 'price': '$50.88', 'weight': 'wt.\xa00.52\xa0\n                                        lb.'}, {'size': '11.81""', 'price': '$101.57', 'weight': 'wt.\xa01.04\xa0\n                                        lb.'}, {'size': '23.62""', 'price': '$206.45', 'weight': 'wt.\xa02.08\xa0\n                                        lb.'}, {'size': '23.62""', 'price': '$411.00', 'weight': 'wt.\xa04.16\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.05906'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.004 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-05906-carbon-fiber-sheet-0-90-layup/pid/mp-00028489
"0.05906""  Carbon Fiber Sheet - Quasi-Isotropic Layup - ","
                        $66.69
                        ea.
                      ","Elevated Materials matte finish plain weave quasi-isotropic carbon fiber sheets  are manufactured using a using fibers alternate between the 0, 90, +45, and -45 deg directions. This balance of fiber directions provides a superior balance mechanical properties and is suited for more applications where thermal expansion characteristics must be considered.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Optical Benches, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '11.81""', 'price': '$66.69', 'weight': 'wt.\xa00.52\xa0\n                                        lb.'}, {'size': '11.81""', 'price': '$133.13', 'weight': 'wt.\xa01.04\xa0\n                                        lb.'}, {'size': '23.62""', 'price': '$266.42', 'weight': 'wt.\xa02.08\xa0\n                                        lb.'}, {'size': '23.62""', 'price': '$530.48', 'weight': 'wt.\xa04.16\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.05906'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.004 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-05906-carbon-fiber-sheet-quasi-isotropic-layup/pid/mp-00028460
"0.0625""  Carbon Fiber Sheet - 0/90 Layup - ","
                        $54.02
                        ea.
                      ","Elevated Materials standard matte finish plain weave carbon sheets are manufactured using a 0/90 layup schedule, where fibers alternate in the 0 and 90 deg directions. This balance of fiber directions provides a good balance of cost and mechanical properties and is suited for most applications.
All Elevated Materials sheets are manufactured in a hot press, yielding an extremely low void fraction, and a pressed flat finish on both sides.
Typical applications for these plates include: Drones, Industrial Robotics, Automotive and Marine Dash Panels, Cosmetic Covers, Scientific Equipment and more.
Contact us if you would like to request a custom layup schedule, cut size, surface finish, material type, or thickness. We are always happy to help.","[{'size': '12""', 'price': '$54.02', 'weight': 'wt.\xa00.57\xa0\n                                        lb.'}, {'size': '12""', 'price': '$107.84', 'weight': 'wt.\xa01.13\xa0\n                                        lb.'}, {'size': '24""', 'price': '$217.21', 'weight': 'wt.\xa02.27\xa0\n                                        lb.'}, {'size': '24""', 'price': '$432.41', 'weight': 'wt.\xa04.54\xa0\n                                        lb.'}]","[{'name': 'Thickness', 'specification': '0.0625'}, {'name': 'Brand', 'specification': 'Elevated Materials'}, {'name': 'Material', 'specification': 'Carbon Fiber'}, {'name': 'Shape', 'specification': 'Sheet/Plate'}, {'name': 'Surface', 'specification': 'Twill'}]",[],[],0.004 pounds,https://www.onlinemetals.com/en/buy/carbon-fiber/0-0625-carbon-fiber-sheet-0-90-layup/pid/mp-00028477
